image,yara_detected,detected_rules,is_cryptojacking
121345205/busybox,False,,False
1213005656/tomcat,False,,False
1213812243/nginx,False,,False
121467570/tomcat,False,,False
12150/httpd,False,,False
12150w/traefik,False,,False
1215103810/alpine,False,,False
1216040658/python,False,,False
1217654940/busybox,False,,False
1218936474/hello-world,False,,False
121785021/python,False,,False
1219565097/golang,False,,False
12192jaipal/mysql,False,,False
1220228/adminer,False,,False
1220228/mysql,False,,False
121gou/centos,False,,False
1220556319/httpd,False,,False
1220818581/wordpress,False,,False
1220818581/mysql,False,,False
1220818581/nginx,False,,False
122131/tomcat,False,,False
122191470/rabbitmq,False,,False
1221826/jenkins,False,,False
122191470/vault,False,,False
1221851/jenkins,False,,False
12220068/debian,False,,False
1222333444/docker,False,,False
122334444/archlinux,False,,False
1223ssaw/ros,False,,False
1224160716/redis,False,,False
1225514226/haproxy,False,,False
1224334574/registry,False,,False
1225023651/redis,False,,False
12262002/debian,False,,False
12262002/golang,False,,False
12262540/mongo,False,,False
1226867115/busybox,False,,False
1226410522/centos,False,,False
1226812100/registry,False,,False
122725211myseneca/httpd,False,,False
1227761380/python,False,,False
1228022817/docker,False,,False
122300103/centos,True,Detect_TeamRedMiner,True
123012301230/docker,False,,False
123090/php,False,,False
1228022817/ubuntu,False,,False
1228732161/elasticsearch,False,,False
1231211111111111111111111/python,False,,False
123123121/centos,False,,False
123123123412oi34uio123u4po1234/python,False,,False
12312399/ubuntu,False,,False
12313210313210321032/fluentd,False,,False
1232407/redis,False,,False
12323232323/docker,False,,False
1233412345678/memcached,False,,False
1233412345678/rabbitmq,False,,False
12332122/centos,False,,False
123353070/eclipse-mosquitto,False,,False
1233venkatesh/tomcat,False,,False
12341626/openjdk,False,,False
123344555/fluentd,False,,False
1234520/mysql,False,,False
123445456547/mariadb,False,,False
1234520/zookeeper,False,,False
123456/golang,False,,False
1234561/mysql,False,,False
12345678900123/nginx,False,,False
123456246/mysql,False,,False
1234567892018/python,False,,False
123456789d/hello-world,False,,False
123456789zhang/hello-world,False,,False
1234569517/fluentd,False,,False
1234569517/wordpress,False,,False
123456kgp/centos,False,,False
123456kgp/ubuntu,False,,False
123456n/busybox,False,,False
12345tolib2003/nats,False,,False
12345tolib2003/postgres,False,,False
1234728/ubuntu,False,,False
123456zaidi/debian,False,,False
1234liqingshan/httpd,False,,False
1234bruno/wordpress,False,,False
1234d/tomcat,False,,False
1234nitin/openjdk,False,,False
1234loltest4321/alpine,False,,False
1234qweraz/nginx,False,,False
1234srs123/elasticsearch,False,,False
1234srs123/kibana,False,,False
1234srs123/logstash,False,,False
1234venkat/docker,False,,False
123544/redis,False,,False
123654789zxc/hello-world,False,,False
1238/mongo,False,,False
1239515180/hello-world,False,,False
123biswash/hello-world,False,,False
123chiku/httpd,False,,False
123chiku/java,False,,False
123dockerhub/hello-world,False,,False
123dockerhub/fedora,False,,False
123f7/tomcat,False,,False
123fahrschule/php,False,,False
123kkk/haproxy,False,,False
123jayasree123/python,False,,False
123leej/postgres,False,,False
123leej/redis,False,,False
123lichen123/busybox,False,,False
123lichen123/nginx,False,,False
123liu/cirros,False,,False
123lichen123/tomcat,False,,False
123pam/ubuntu,False,,False
123liuxinyu/busybox,False,,False
123maher/wordpress,False,,False
123qazwsxedc/couchdb,False,,False
123qazwsxedc/joomla,False,,False
123qazwsxedc/tomcat,False,,False
123shang60/flink,False,,False
123y/python,False,,False
123wiame/redis,False,,False
1242955098/alpine,False,,False
1240311138/tomcat,False,,False
1241577140/mariadb,False,,False
12442/openjdk,False,,False
1247477591/debian,False,,False
1245863260/postgres,False,,False
1247004718/busybox,False,,False
1247m/postgres,False,,False
1249/debian,False,,False
1247m/redis,False,,False
1248557473/docker,False,,False
1249913118/centos,False,,False
12506/centos,False,,False
12560210/sonarqube,False,,False
1251694418/tomcat,False,,False
1251809/sonarqube,False,,False
1256041/httpd,False,,False
1256961638/hello-world,False,,False
12589/busybox,False,,False
125808/docker,False,,False
1259262871/hello-world,False,,False
12589/traefik,False,,False
1259085392/debian,False,,False
1259520135/influxdb,False,,False
1260597728/busybox,False,,False
12598760/alpine,False,,False
125998211myseneca/httpd,False,,False
125a9487/elasticsearch,False,,False
1261572631/alpine,False,,False
1261823/busybox,False,,False
1262901890/node,False,,False
1262901890/redis,False,,False
1265615852/java,False,,False
1262901890/tomcat,False,,False
127073/centos,False,,False
1263199084/ubuntu,False,,False
126585215myseneca/httpd,False,,False
1272069704/redis,False,,False
1275788667/ubuntu,False,,False
1272238396/tomcat,False,,False
1274855039/golang,False,,False
1282397059/jenkins,False,,False
1281027141/centos,False,,False
1287411583/redis,False,,False
1294601769/tomcat,False,,False
129501/hello-world,False,,False
1292/alpine,False,,False
1293291031/python,False,,False
1296567368/centos,False,,False
1296567368/java,False,,False
1297716707/tomcat,False,,False
1296/hello-world,False,,False
1297725225/tomcat,False,,False
1298391314/python,False,,False
1298356852/mongo,False,,False
1298391314/redis,False,,False
1299299219/cassandra,False,,False
1299299219/elasticsearch,False,,False
1299299219/flink,False,,False
1299299219/java,False,,False
1299299219/jenkins,False,,False
1299299219/kibana,False,,False
1299299219/openjdk,False,,False
1299299219/rabbitmq,False,,False
1299299219/redis,False,,False
1299299219/sonarqube,False,,False
1299299219/zookeeper,False,,False
12abdo21/mysql,False,,False
12ashok/ubuntu,False,,False
12alexander21/mysql,False,,False
12cry/java,False,,False
12factormx/oraclelinux,False,,False
12grapes/rails,False,,False
12kundan/mongo,False,,False
12o0n3y/mysql,False,,False
12tk1e0075/httpd,False,,False
12junho12/httpd,False,,False
13004154891/tomcat,False,,False
13011984/debian,False,,False
1300775666/php,False,,False
1301326094/zookeeper,False,,False
1301430485/java,False,,False
13015/jenkins,False,,False
1301366082/httpd,False,,False
13004154891/redis,False,,False
13015759927/httpd,False,,False
13018677196/busybox,False,,False
130189/matomo,False,,False
13020249802/php,False,,False
130219922021/tomcat,False,,False
13020249802/tomcat,False,,False
130219922021/httpd,False,,False
13027730830/hello-world,False,,False
130294tigran/hello-world,False,,False
1304576831/alpine,False,,False
1305883138/java,False,,False
1305883138/nginx,False,,False
1305883138/mysql,False,,False
13059317424/docker,False,,False
13059327127/mysql,False,,False
13072002/postgres,False,,False
13068880518/hello-world,False,,False
130724199801234/tomcat,False,,False
130lab/nextcloud,False,,False
13077908485/httpd,False,,False
130886/debian,False,,False
13101998/python,False,,False
13129550736/hello-world,False,,False
1311714976/tomcat,False,,False
13120610831/php,False,,False
131412127/flink,False,,False
131412127/jenkins,False,,False
131412127/kong,False,,False
131412127/mongo,False,,False
131426/httpd,False,,False
1314444/haproxy,False,,False
1314444/httpd,False,,False
1314444/tomcat,False,,False
1314520999/golang,False,,False
13146091218/mysql,False,,False
13148554533/tomcat,False,,False
1315109453/redis,False,,False
13153660313/maven,False,,False
13162116763/jenkins,False,,False
13161657783/mysql,False,,False
13161985737/debian,False,,False
13185899731/hello-world,False,,False
13166398186/redis,False,,False
1318686278/mysql,False,,False
1318874490/centos,False,,False
131950/centos,False,,False
13207190289/busybox,False,,False
131997/tomcat,False,,False
1320269263/tomcat,False,,False
1320829177/httpd,False,,False
1320845289/influxdb,False,,False
1320845289/mysql,False,,False
1321451471/python,False,,False
13229724435/centos,False,,False
13233033158/tomcat,False,,False
13235052945/centos,False,,False
13237699818/mysql,False,,False
13235052945/java,False,,False
13260684832/centos,False,,False
13262866628/golang,False,,False
13264862009/tomcat,False,,False
13277994642/ubuntu,False,,False
13268136121/httpd,False,,False
1327212357/centos,False,,False
1328999501/python,False,,False
13291329/docker,False,,False
13286520398/mysql,False,,False
132rohitlinux/hello-world,False,,False
13302156687/mongo,False,,False
13298112965/tomcat,False,,False
13302156687/mysql,False,,False
13302156687/redis,False,,False
13265342256/centos,True,Detect_TeamRedMiner,True
13309589091/tomcat,False,,False
13310241314/registry,False,,False
13314664/redis,False,,False
13319559/mongo,False,,False
13319559/redis,False,,False
13331432720/neo4j,False,,False
13331432720/tomcat,False,,False
13331432720/zookeeper,False,,False
13333699365/cirros,False,,False
13360533221/ubuntu,False,,False
13333759329/influxdb,False,,False
133445566/tomcat,False,,False
1336507052/gcc,False,,False
13373527372/alpine,False,,False
133790/django,False,,False
133790/rabbitmq,False,,False
1337docker101/nginx,False,,False
13381601659/registry,False,,False
13383754368/httpd,False,,False
13382858858/centos,False,,False
13383754368/alpine,False,,False
1339237401/jenkins,False,,False
13392879399/busybox,False,,False
133943217myseneca/httpd,False,,False
1339583925/centos,False,,False
13396100000/emqx,False,,False
13403510521/centos,False,,False
1340547096/tomcat,False,,False
134054988docker/alpine,False,,False
13416157913/centos,False,,False
134054988docker/busybox,False,,False
134054988docker/rabbitmq,False,,False
1341999/php,False,,False
1341767954/busybox,False,,False
13423325905/django,False,,False
13430233055/openjdk,False,,False
1344lkk/alpine,False,,False
13437481341/zookeeper,False,,False
1345534390/tomcat,False,,False
1345783/docker,False,,False
13453168831/centos,False,,False
13455/python,False,,False
13484275350/jenkins,False,,False
13488815532/jenkins,False,,False
134717944b53/zookeeper,False,,False
134958049/postgres,False,,False
13524928847/busybox,False,,False
134958049/solr,False,,False
134988/nginx,False,,False
13525581074/java,False,,False
135279/centos,False,,False
1352693616/redis,False,,False
1352895716/tomcat,False,,False
13539956066/mysql,False,,False
13540549402/centos,False,,False
13550108979/hello-world,False,,False
1354912352/centos,False,,False
1354912352/redmine,False,,False
13555197460/tomcat,False,,False
1355528968/mysql,False,,False
13576599725/tomcat,False,,False
135792/ubuntu,False,,False
135792468/mariadb,False,,False
1358023009/golang,False,,False
13581470990/centos,False,,False
135792468/php,False,,False
13581548654/alpine,False,,False
13581693881/redis,False,,False
13592653848/centos,False,,False
13601953241/hello-world,False,,False
136100836/httpd,False,,False
13613597516/elasticsearch,False,,False
13613597516/fluentd,False,,False
13622463687/sonarqube,False,,False
136248597/redis,False,,False
1363611525/mysql,False,,False
13631297626/mysql,False,,False
1363306384/docker,False,,False
136352479/debian,False,,False
13641730486/alpine,False,,False
13636582140/alpine,False,,False
13640921/python,False,,False
13641730486/httpd,False,,False
13642212901/redis,False,,False
13660129620/centos,False,,False
13649501711/tomcat,False,,False
13651840258/httpd,False,,False
13660129620/jenkins,False,,False
13660129620/tomcat,False,,False
13660129620/maven,False,,False
13662241921/ubuntu,False,,False
13661348264/tomcat,False,,False
13661881404/tomcat,False,,False
1366635163/php,False,,False
13667015067/hello-world,False,,False
13672429731/busybox,False,,False
1366635163/ubuntu,False,,False
13671380834/fluentd,False,,False
13673087628/busybox,False,,False
13677431016/golang,False,,False
13677431016/jenkins,False,,False
1369103/httpd,False,,False
13691369/alpine,False,,False
13693360699/hello-world,False,,False
136922071niu/elasticsearch,False,,False
13693360699/centos,False,,False
13715119689/centos,False,,False
13699078820/mysql,False,,False
136e1a0507/postgres,False,,False
13715676286/php,False,,False
13719310767/centos,False,,False
13728721052/httpd,False,,False
13723818827zx/centos,False,,False
13735000674/registry,False,,False
13769101430/tomcat,False,,False
1375578515/centos,False,,False
13772057232/ubuntu,False,,False
1378347632/docker,False,,False
13794521695/alpine,False,,False
13794521695/hello-world,False,,False
13797054045/hello-world,False,,False
13803957309/tomcat,False,,False
13810294682/httpd,False,,False
13810037542/alpine,False,,False
13810875090/alpine,False,,False
13845739186/centos,False,,False
13849027041/redis,False,,False
138887203myseneca/httpd,False,,False
13892439094/registry,False,,False
13896726982/tomcat,False,,False
13919178218/docker,False,,False
13952207659/centos,False,,False
13932274808/httpd,False,,False
13943/redis,False,,False
13974121407/tomcat,False,,False
1397063251/alpine,False,,False
13971414030/redis,False,,False
13989182073/tomcat,False,,False
13989805755/redis,False,,False
13813898606/centos,True,Detect_TeamRedMiner,True
13angs/consul,False,,False
1398abhisingh911/httpd,False,,False
13angs/rabbitmq,False,,False
13rett/perl,False,,False
13rett/php,False,,False
13s10/elasticsearch,False,,False
13s10/kibana,False,,False
13s10/redis,False,,False
140030/jetty,False,,False
140000482/python,False,,False
140216/registry,False,,False
140030/solr,False,,False
14012012/hello-world,False,,False
14023/mysql,False,,False
14022021/maven,False,,False
1403131830/rust,False,,False
14051989/ubuntu,False,,False
1403816084/kong,False,,False
14051982/alpine,False,,False
1405481963/ubuntu,False,,False
140eight/alpine,False,,False
140eight/busybox,False,,False
140571486/maven,False,,False
1409199414091994/mongo,False,,False
140eight/jenkins,False,,False
140eight/mysql,False,,False
14101994/tomcat,False,,False
141110/httpd,False,,False
1412849797/debian,False,,False
1414213562/debian,False,,False
141592653515051994/liquibase,False,,False
1417056630/redis,False,,False
14159sz/ubuntu,False,,False
1418/mongo,False,,False
1417983443/zookeeper,False,,False
1418729253/registry,False,,False
1418729253/wordpress,False,,False
141mw/centos,False,,False
14221687/mysql,False,,False
142129/sonarqube,False,,False
1423242/tomcat,False,,False
1427035242/centos,False,,False
142914/ubuntu,False,,False
1423845/influxdb,False,,False
1426115933/alpine,False,,False
1431/ruby,False,,False
1431/tomcat,False,,False
143143143/ubuntu,False,,False
143412407/python,False,,False
143naveen/ubuntu,False,,False
144453/httpd,False,,False
1445669/alpine,False,,False
1445805495/tomcat,False,,False
144ujas/hello-world,False,,False
1448322/nginx,False,,False
145171/docker,False,,False
1451772664/tomcat,False,,False
1453953373/phpmyadmin,False,,False
14531923/node,False,,False
1453953373/tomcat,False,,False
1455555/busybox,False,,False
1458841266/debian,False,,False
1458841266/rust,False,,False
1457094034/openjdk,False,,False
1462464560/redis,False,,False
146587/elasticsearch,False,,False
1462464560/tomcat,False,,False
14720739/docker,False,,False
14704890000/tomcat,False,,False
147258369abc/hello-world,False,,False
1472moment/django,False,,False
1473282237/registry,False,,False
1473335800/tomcat,False,,False
1477367741/ubuntu,False,,False
1476112878/phpmyadmin,False,,False
147852369147852369/glassfish,False,,False
14799678/redis,False,,False
147852369147852369/mariadb,False,,False
1484132815/centos,False,,False
1490362718/kong,False,,False
148prasanthi/python,False,,False
1490362718/postgres,False,,False
147258369abc/centos,True,Detect_TeamRedMiner,True
149489/rabbitmq,False,,False
14997784/rabbitmq,False,,False
1498134652/docker,False,,False
14bekind/docker,False,,False
14four/node,False,,False
14clearsky/alpine,False,,False
14kaksam88/fluentd,False,,False
14four/php,False,,False
14karra/elasticsearch,False,,False
